id,lat,lon
1604134135, 48.8810334, 2.3426251
1604134139, 48.8810482, 2.3426181
1604134144, 48.8810638, 2.3426185
1604134154, 48.8810827, 2.3426251
1604134162, 48.8810976, 2.3426355
1604134164, 48.8811104, 2.3426515
1604134165, 48.8811187, 2.3426682
1604134167, 48.8811242, 2.3426856
1604134219, 48.8812898, 2.3442988
1604134223, 48.8813393, 2.3443243
1604134224, 48.8813557, 2.3443229
1604134226, 48.8813729, 2.3443171
1604134228, 48.8813926, 2.3443006
1604134231, 48.8814068, 2.3442774
1604134232, 48.8814161, 2.3442498
1604134233, 48.8814191, 2.3441937
1604134234, 48.8814204, 2.3442205
1666065907, 48.8803286, 2.3536225
1666065926, 48.8804921, 2.3536994
1666065941, 48.8798609, 2.353503
1675158632, 48.8830538, 2.3496169
1675158635, 48.8831988, 2.3498739
1675158636, 48.8831464, 2.3497518
1735234721, 48.8784594, 2.3541191
1735234733, 48.8787176, 2.3538928
1761364758, 48.8795386, 2.3490372
1786279602, 48.8793384, 2.3516087
1786279603, 48.8770438, 2.3513708
1786279604, 48.8779998, 2.3520795
1786279605, 48.8778591, 2.3515472
1786279606, 48.8771564, 2.351419
1786279607, 48.876193, 2.3511409
1786279615, 48.8777666, 2.3511961
1786279619, 48.8792081, 2.3534423
1786279622, 48.8792825, 2.3525306
1786279624, 48.8778365, 2.3517438
1786279627, 48.8779552, 2.3515374
1786279629, 48.8795356, 2.3533522
1786279631, 48.8792389, 2.3524073
1786279634, 48.8792328, 2.3532134
1786279644, 48.8794021, 2.3515137
1786279645, 48.8771127, 2.3513185
1786279647, 48.8795634, 2.3520806
1787845917, 48.8823708, 2.3546777
1804446166, 48.8761581, 2.3560079
1804449777, 48.877851, 2.3512374
1804452009, 48.8772639, 2.3490208
1828533266, 48.8806444, 2.3498584
1829469422, 48.8759697, 2.3561799
1829476646, 48.8814046, 2.344407
1829476647, 48.8798836, 2.3461275
1835516132, 48.8832224, 2.3499873
1835516159, 48.8836104, 2.3495151
1840005821, 48.8736727, 2.3582639
1840005822, 48.8750999, 2.3569775
1840005825, 48.8783258, 2.3540978
1840005826, 48.8783963, 2.3540155
1840005827, 48.8795376, 2.3529903
1840005829, 48.8795823, 2.3531065
1840005831, 48.8796282, 2.3532201
1840005833, 48.8802663, 2.3525141
1840005835, 48.8803049, 2.3526084
1840005838, 48.88056, 2.3525308
1840005840, 48.8813446, 2.3513236
1840005854, 48.8819816, 2.3508051
1840005855, 48.8820254, 2.3509171
1840005857, 48.8820685, 2.3510273
1840030231, 48.8738693, 2.3580913
1840030252, 48.8756103, 2.3565121
1840030255, 48.8762413, 2.3558905
1840030260, 48.8774101, 2.3549125
1840030263, 48.8783647, 2.3542022
1840030264, 48.8784068, 2.3543137
1840030265, 48.8786892, 2.353755
1840030267, 48.8787335, 2.3538783
1840030269, 48.8787938, 2.3539693
1840030271, 48.879169, 2.3533274
1840030273, 48.8792446, 2.353551
1840030274, 48.880803, 2.3518606
1840030276, 48.8808429, 2.3519755
1840030289, 48.8808841, 2.3520908
1840030291, 48.8815077, 2.351237
1840030293, 48.8815496, 2.3513468
1840030294, 48.8815883, 2.3514482
1840030295, 48.8830547, 2.3498332
1840030296, 48.8831011, 2.3499616
1840030297, 48.8831362, 2.3500652
1871776624, 48.8834768, 2.3494623
1871776680, 48.8830946, 2.3468972
1871795961, 48.8803107, 2.3537165
1871795979, 48.8805707, 2.3489224
1871795991, 48.882058, 2.3466255
1871796017, 48.8824041, 2.3467126
1871796023, 48.8806066, 2.3490132
1871796025, 48.881849, 2.3527058
1871796040, 48.8810806, 2.3498906
1871796058, 48.8810029, 2.3498358
1871796075, 48.8808752, 2.3465032
1871796090, 48.8811432, 2.3498247
1871796105, 48.880595, 2.353778
1871796112, 48.8806649, 2.3477433
1871796117, 48.8804748, 2.3497211
1871796133, 48.8805165, 2.3498173
1871796164, 48.8811201, 2.3497377
1871796167, 48.8823482, 2.3496789
1871796169, 48.8813211, 2.3541555
1871796172, 48.8815361, 2.3541648
1871796205, 48.880703, 2.3478238
1871796231, 48.8831139, 2.349675
2140279528, 48.881493, 2.3448042
2148477940, 48.8787171, 2.3452901
2148477941, 48.8787397, 2.34539
2148477942, 48.8787817, 2.3452181
2148477943, 48.8788083, 2.3453544
2148477945, 48.879625, 2.3459548
2148477946, 48.8796743, 2.3460833
2148477947, 48.8796986, 2.3459038
2148477948, 48.8797357, 2.3460339
2148477949, 48.8797917, 2.3454836
2160594553, 48.8758372, 2.3482599
2160594555, 48.8759072, 2.3482865
2160594556, 48.8761089, 2.3483887
2160594561, 48.8765746, 2.3486475
2160594562, 48.8766162, 2.3467723
2160594563, 48.8768662, 2.3472013
2160594564, 48.877063, 2.3489255
2160594567, 48.8771394, 2.3487822
2160594568, 48.8772321, 2.3491391
2160594570, 48.8773472, 2.3466897
2160594571, 48.8774123, 2.3468304
2160594573, 48.8782074, 2.3447254
2160594574, 48.8782022, 2.344935
2160594575, 48.8784364, 2.3453335
2160594576, 48.8784465, 2.3450984
2160594578, 48.8791531, 2.3493155
2160594579, 48.8792367, 2.3492579
2160594581, 48.8794514, 2.3484754
2160594582, 48.8795695, 2.3473532
2160594584, 48.8796118, 2.3474384
2160594585, 48.8796346, 2.349361
2160594586, 48.8797595, 2.3497824
2160594587, 48.879781, 2.3495585
2160594588, 48.8799834, 2.3474505
2160594589, 48.8800279, 2.3475569
2160594590, 48.8801588, 2.3463173
2160594591, 48.8804041, 2.3463552
2160594593, 48.8805644, 2.3463893
2160594595, 48.8808306, 2.3464238
2180084844, 48.8761225, 2.3448689
2180084849, 48.8762705, 2.3454384
2180084869, 48.8767817, 2.3474129
2180084876, 48.8770736, 2.342365
2180084881, 48.8772653, 2.344626
2180084883, 48.8773281, 2.3447191
2180084884, 48.8773683, 2.3422946
2180084885, 48.877421, 2.3446832
2180084898, 48.8791959, 2.3431862
2194257043, 48.872181, 2.3500637
2194257134, 48.8752683, 2.3508916
2194257137, 48.8753779, 2.3509263
2194257172, 48.8772803, 2.3549743
2321238544, 48.8732932, 2.3585996
2428864298, 48.8776015, 2.3470503
2521442815, 48.8797296, 2.356538
2521442817, 48.8799827, 2.3561153
2665180450, 48.8835002, 2.3497188
2889523055, 48.8788789, 2.3537448
2889523057, 48.8809658, 2.3518677
3175146873, 48.8774449, 2.3501557
3175146874, 48.8773455, 2.3498376
3175146875, 48.8772999, 2.3501746
3175147846, 48.8774019, 2.3497924
3339802262, 48.8804501, 2.3521118
3339802264, 48.8806175, 2.352526
3384287997, 48.8793698, 2.351851
3501719717, 48.8775975, 2.3513412
3501719718, 48.8775618, 2.3517887
3501719720, 48.8776465, 2.3512506
3501719721, 48.8775742, 2.3518448
3501719722, 48.8779733, 2.3511226
3539431754, 48.8773516, 2.3498265
3539431755, 48.877354, 2.3498239
3539431756, 48.8773591, 2.3498212
3706573237, 48.8780749, 2.3448964
3879985576, 48.878918, 2.3555444
4037905229, 48.880488, 2.3541943
4037905231, 48.8805118, 2.3540775
4037905232, 48.8805019, 2.3542008
4037905233, 48.8805168, 2.3542078
4037905234, 48.8805256, 2.3540853
4037905236, 48.88054, 2.3540922
4045853198, 48.8740673, 2.3479199
4045862066, 48.8758812, 2.343895
4061840993, 48.8801108, 2.3549647
4061840998, 48.8801468, 2.3547706
4086451419, 48.880107, 2.3549855
4086451420, 48.8801143, 2.3549459
4086451421, 48.8801216, 2.3549064
4086451422, 48.8801288, 2.354868
4086451423, 48.8801363, 2.3548272
4086451424, 48.8801434, 2.3547888
4086451425, 48.8801507, 2.3547493
4086595156, 48.8799342, 2.3563773
4086595157, 48.879944, 2.3563244
4086595158, 48.8799632, 2.3562206
4086595159, 48.879973, 2.3561679
4099994047, 48.8804303, 2.3537708
4099994048, 48.8805013, 2.3537484
4099994049, 48.8805238, 2.353746
4099994050, 48.8811509, 2.3541216
4100020127, 48.8800242, 2.3536799
4100020128, 48.8801133, 2.3537178
4100020129, 48.880332, 2.3536507
4100020130, 48.8804423, 2.3536997
4100020131, 48.8804661, 2.3536983
4100020132, 48.8804983, 2.3537062
4170417125, 48.8778697, 2.3468868
4221429494, 48.8773067, 2.349139
4387008643, 48.8784818, 2.3539025
4387008644, 48.8786031, 2.3543222
4426707045, 48.880127, 2.353794
4497062390, 48.8794463, 2.3507902
4497062391, 48.8794852, 2.3508973
4497062392, 48.8795085, 2.3507208
4497062393, 48.8795438, 2.3508164
4497062394, 48.88005, 2.3509494
4497062395, 48.8801401, 2.3510661
4497062396, 48.880175, 2.3509838
4497062397, 48.88075, 2.3511506
4497062398, 48.8807945, 2.3512389
4497062399, 48.8808218, 2.3510983
4497062400, 48.8808617, 2.3511822
4512216598, 48.878418, 2.3539938
4512216599, 48.8784471, 2.3537714
4700937589, 48.8801662, 2.353654
4876669167, 48.8803378, 2.3538117
4922753049, 48.8811662, 2.3516858
4947721055, 48.8833975, 2.3496956
5077513433, 48.8757887, 2.3482432
5088415258, 48.880665, 2.3538119
5088415259, 48.8807201, 2.353921
5088415260, 48.8812672, 2.3541766
5123056787, 48.8784669, 2.3538464
5291470297, 48.8785722, 2.3518131
5291470301, 48.8786979, 2.3513458
5291470302, 48.8785674, 2.3523114
5291470303, 48.8782232, 2.3517214
5291470304, 48.8782397, 2.3517254
5291470305, 48.8782752, 2.3517341
5291470306, 48.8783132, 2.3517434
5291470307, 48.878409, 2.351767
5291470308, 48.8784406, 2.3517748
5297531439, 48.8802555, 2.3522901
5297531440, 48.8796191, 2.3533416
5297531441, 48.8795449, 2.3531395
5297531442, 48.8795887, 2.3532549
5297531443, 48.8796459, 2.3533924
5297531445, 48.8796994, 2.3559422
5418349042, 48.8793417, 2.3432675
5418349043, 48.8812856, 2.3443426
5431407637, 48.8808081, 2.3511663
5434163338, 48.8772741, 2.3549115
5435849233, 48.8811153, 2.3464615
5435849234, 48.8788859, 2.3454109
5496013704, 48.8772817, 2.3490817
5540287646, 48.8797551, 2.3456386
5574186937, 48.8781379, 2.3517004
5574186938, 48.8783049, 2.351235
5574186939, 48.878161, 2.3511752
5574186940, 48.8787454, 2.3514447
5574186941, 48.8786462, 2.3522476
5574186942, 48.8787961, 2.3541399
5574186943, 48.880244, 2.3537407
5577729788, 48.879566, 2.3494761
5577729791, 48.8785573, 2.3491961
5577729793, 48.8792251, 2.3493379
5592147095, 48.8764769, 2.3556865
5592147096, 48.8765557, 2.3556688
5592147097, 48.8761829, 2.3559471
5592147098, 48.8761264, 2.3560517
5619882798, 48.8830887, 2.3496369
5619882799, 48.8785374, 2.3537917
5619882800, 48.8785004, 2.3537397
5619882801, 48.8784029, 2.3533769
5619882802, 48.8787187, 2.3541504
5619882803, 48.8787487, 2.3540098
5835120262, 48.8818742, 2.3465787
6051751936, 48.8802269, 2.3437698
6051751937, 48.8801896, 2.343675
6051751938, 48.8801687, 2.3438176
6051751939, 48.8801236, 2.3436995
6051751941, 48.8802495, 2.3428012
6069357407, 48.8780786, 2.3444562
6069357408, 48.8792301, 2.3480045
6069357409, 48.8802205, 2.3513371
6070692643, 48.8764114, 2.3459809
6070713596, 48.8767198, 2.3471752
6070766749, 48.8774382, 2.349024
6070773773, 48.8772943, 2.3490366
6070773780, 48.8774214, 2.3498676
6070774837, 48.8773861, 2.3493667
6073955814, 48.8778778, 2.3512413
6074030081, 48.8796002, 2.3532879
6074031705, 48.8802829, 2.3535017
6074035133, 48.8801193, 2.3536277
6074037945, 48.8815107, 2.3539997
6109665908, 48.8804029, 2.3405548
6114122835, 48.8800902, 2.3462148
6114122836, 48.8831344, 2.3497234
6157240019, 48.8835271, 2.3496773
6157240020, 48.8835376, 2.3496564
6200416112, 48.8792225, 2.3531174
6202073361, 48.8783164, 2.3532771
6202073362, 48.8769548, 2.3480754
6203898376, 48.878728, 2.354807
6207449491, 48.8813276, 2.3513113
6222542986, 48.8815091, 2.3542075
6222542987, 48.8814897, 2.3542203
6222547688, 48.8805323, 2.3525345
6222547689, 48.8806235, 2.3524752
6222547690, 48.8806859, 2.3523207
6222564160, 48.8779228, 2.3468605
6222564161, 48.8779796, 2.3468927
6267518871, 48.8805662, 2.3522884
6267518872, 48.880607, 2.3523194
6267518874, 48.880597, 2.3523885
6267518875, 48.8805821, 2.352369
6267518876, 48.8805563, 2.3524505
6267518877, 48.8805422, 2.3524595
6267518878, 48.8805303, 2.3524589
6267518879, 48.8805219, 2.3524528
6267518880, 48.8805177, 2.3524418
6267518881, 48.8805195, 2.3524283
6267518882, 48.8805563, 2.3523663
6267518883, 48.8805643, 2.3523549
6267518884, 48.8805704, 2.3523522
6267519885, 48.8805784, 2.3523573
6267519886, 48.8805815, 2.3523623
6267519887, 48.8806079, 2.3525853
6267519888, 48.8806106, 2.3525789
6267519889, 48.8806084, 2.3525718
6267519890, 48.8805764, 2.3525316
6267519891, 48.8805552, 2.3525397
6267519892, 48.8805252, 2.3525427
6267519893, 48.8804977, 2.352539
6267519894, 48.8804816, 2.3526067
6267519895, 48.8804807, 2.3526191
6267519896, 48.8804829, 2.3526228
6267519897, 48.8804891, 2.3526205
6267519898, 48.8805125, 2.3525963
6267519899, 48.8805356, 2.3525796
6267519900, 48.8805532, 2.3525759
6267519901, 48.8805718, 2.3525745
6267519902, 48.8805865, 2.3525782
6267519903, 48.8805658, 2.3525195
6267519904, 48.8805491, 2.3525252
6267519905, 48.8805332, 2.3525266
6267519906, 48.8805171, 2.3525259
6267519907, 48.880502, 2.3525236
6267519908, 48.8805008, 2.3525219
6267519909, 48.8804999, 2.3525193
6267519910, 48.8805014, 2.352514
6267519911, 48.8805038, 2.3525113
6267519912, 48.8805077, 2.3525099
6267519913, 48.8805236, 2.3525099
6267519914, 48.8805416, 2.352508
6267519915, 48.8805512, 2.3525076
6267519916, 48.8805609, 2.3525133
6267519917, 48.8806647, 2.3524158
6267519918, 48.8807002, 2.3523958
6267519919, 48.8806628, 2.35194
6267519927, 48.8773462, 2.3469134
6311415121, 48.8737639, 2.3505082
6311422283, 48.8738876, 2.3505305
6335922738, 48.8763929, 2.3459098
6335922739, 48.8784598, 2.3538194
6367445640, 48.8797704, 2.352941
6378943135, 48.8791912, 2.3494795
6378946379, 48.8786238, 2.3504216
6378946601, 48.8786197, 2.350558
6378946948, 48.8781194, 2.3512468
6378953157, 48.877694, 2.3518445
6378957729, 48.8776221, 2.3521066
6378957760, 48.8774694, 2.3532697
6469778571, 48.8791257, 2.3563506
6620568035, 48.8745942, 2.357428
6638599299, 48.8771388, 2.3456459
6772635467, 48.8776835, 2.3505926
6852759198, 48.8746252, 2.3573989
6855099957, 48.8802371, 2.3536522
6855099958, 48.8802565, 2.3536263
6855099959, 48.8805498, 2.3525332
6855099960, 48.8805715, 2.3525248
6855099961, 48.8806455, 2.3524483
6855099962, 48.8806793, 2.3523603
6855099963, 48.8794077, 2.3531087
6855099964, 48.8804426, 2.35251
6855099965, 48.8804319, 2.3525082
6855099966, 48.8804184, 2.3525104
6855099969, 48.8803025, 2.3536116
6855099970, 48.8802846, 2.3537018
6855099971, 48.8802613, 2.3536106
6855099972, 48.8802132, 2.3536626
6855099973, 48.8801891, 2.3536636
6855099976, 48.8800159, 2.3559662
6855099977, 48.8799312, 2.3563932
6855099978, 48.8797608, 2.3565499
6855099979, 48.8798053, 2.3563263
6855099980, 48.8799215, 2.3563875
6855103986, 48.8802978, 2.3540037
6855103988, 48.8803192, 2.3538999
6855103989, 48.8804447, 2.3538908
6855103990, 48.8806385, 2.3539868
6855103991, 48.8806407, 2.3539754
6855103992, 48.8806407, 2.3539636
6855103993, 48.8806217, 2.3539076
6855103994, 48.8805904, 2.3538278
6855103995, 48.8805807, 2.3538107
6855103996, 48.8805472, 2.3537953
6855103997, 48.8805115, 2.3537799
6855103998, 48.8804972, 2.3537822
6855103999, 48.8804722, 2.3537926
6855104000, 48.8804469, 2.3538
6855104001, 48.8804264, 2.353795
6855104002, 48.8802789, 2.3537242
6855104003, 48.8802719, 2.3537559
6855104004, 48.8801561, 2.3541209
6855104005, 48.880033, 2.3545869
6855104006, 48.8799653, 2.3549091
6855104007, 48.8799237, 2.3551559
6855104008, 48.8798923, 2.3553473
6855104009, 48.8798659, 2.355582
6855104010, 48.8798335, 2.3558864
6855104011, 48.8797711, 2.3561842
6855104012, 48.8797101, 2.3564695
6855104013, 48.8797091, 2.3564899
6855104014, 48.8797118, 2.3565111
6855104015, 48.8797169, 2.3565263
6855104017, 48.8805155, 2.3537444
6855104018, 48.8804625, 2.3537672
6855104019, 48.8804493, 2.3537725
6855104020, 48.8798151, 2.354965
6855104021, 48.8799186, 2.3544679
6855104022, 48.8800961, 2.3542228
6855104023, 48.8800511, 2.3543968
6855104024, 48.8800205, 2.3545199
6855114547, 48.8798441, 2.3557863
6855114549, 48.8797231, 2.3557549
6855114551, 48.8799457, 2.3550256
6855114559, 48.8797827, 2.3561288
6855114560, 48.8800471, 2.3545334
6855114561, 48.879884, 2.3544518
6855114562, 48.8798602, 2.3544293
6855114563, 48.8802412, 2.3538525
6855114564, 48.8802141, 2.3538386
6855114565, 48.8801001, 2.3537802
6855114566, 48.8800756, 2.3537655
6855114567, 48.8801023, 2.3536713
6855114568, 48.8801358, 2.3535864
6855114569, 48.8801876, 2.353458
6855114570, 48.8803365, 2.3535815
6855114571, 48.8803198, 2.353518
6855114572, 48.8802232, 2.3534753
6855114573, 48.8803464, 2.3535297
6855114574, 48.8803067, 2.3537375
6855114575, 48.8802509, 2.3536924
6855114576, 48.8799261, 2.3535291
6855114577, 48.8796141, 2.353397
6855302040, 48.8759871, 2.3510873
6870974623, 48.8802401, 2.3533353
6870974624, 48.8804015, 2.3525528
6870974625, 48.88042, 2.3525441
6870974626, 48.880437, 2.3525478
6870974627, 48.880463, 2.3525586
6870974628, 48.8804905, 2.3525691
6870974629, 48.880508, 2.3525736
6870974630, 48.8805457, 2.3525625
6870974631, 48.8805462, 2.3525774
6870974632, 48.8805472, 2.3526212
6870974633, 48.880547, 2.3526366
6870974634, 48.8805355, 2.352644
6870974635, 48.880521, 2.3526721
6870974636, 48.880506, 2.3527211
6879451183, 48.8790563, 2.3439818
6879459898, 48.879211, 2.3432851
6879462720, 48.8793263, 2.3428354
6879469575, 48.8792951, 2.343241
6879473756, 48.8783647, 2.3427518
6879474183, 48.879257, 2.3431462
6886594257, 48.8780937, 2.3491751
6900269351, 48.8790093, 2.3558989
6973589769, 48.8773576, 2.3466279
6992597724, 48.8794278, 2.3485184
6992597725, 48.8794717, 2.3484218
7044506721, 48.8806583, 2.3523774
7044506722, 48.8805847, 2.3522919
7044506723, 48.8805942, 2.3524505
7044506724, 48.8805913, 2.3523577
7140042798, 48.8787065, 2.3540967
7140053006, 48.8787491, 2.3541816
7140053007, 48.8787753, 2.3540726
7140053012, 48.8787646, 2.3541248
7140053013, 48.8787841, 2.354027
7140053017, 48.8787418, 2.3540277
7140053018, 48.8787385, 2.3540689
7143330004, 48.8778421, 2.3511998
7143330005, 48.8778573, 2.3512616
7166954569, 48.8774125, 2.3491782
7166954570, 48.8792811, 2.3493606
7579829188, 48.8785143, 2.3517962
7762589704, 48.8832929, 2.3497881
8168262336, 48.8771282, 2.345693
8168344735, 48.8785581, 2.3538131
8168344737, 48.8777369, 2.3513497
8171458467, 48.8776303, 2.3522021
8171458468, 48.8771026, 2.3458476
8819008442, 48.881385, 2.3443069
